"""I think many apps that need to generate a tile dynamically will encounter this issue.""",Normal
"""To load the mobile turn off and the alarm works with the phone off to my core.""",Normal
"""For instance, if I build a children's book app and then submit that same app 50 times, each time with a different name and book loaded, i have essentially used up all the available space on the marketplace app search results screen, thereby stifling competition and innovation through use of questionable practices and a bad app design.""",Normal
"""All subsequent children's book apps will be essentially ""undiscoverable"" no matter how good they are... Start by expanding the number of apps that can use a certain key word, such as ""childrens stories"" so that new apps who innovate can displace those who got their first with potentially crappy apps.""",Normal
"""For instance, if I build a children's book app and then submit that same app 50 times, each time with a different name and book loaded, i have essentially used up all the available space on the marketplace app search results screen, thereby stifling competition and___ more""",Normal
"""So that we can perform some other function within our app on the basis of notification type means call,don't call, end call.""",Normal
"""I am using a open source API called OpenStack Storage (http://openstack.org/projects/storage/) that requires passing empty headers to remove certain custom metadata entries.""",Normal
"""The library being used by WP (HttpWebRequest) doesn't allow passing empty headers.""",Normal
"""It is unacceptable simply because according to RFC 2616 Section 4.1 (Header Field Definitions), the message headers of an HTTP 1.1 message value is optional.""",Normal
"""This is limiting me to provide customers to fully use my app for stuff like removing entries on their objects.""",Normal
"""The error I receive is something like ""The header xxxxx has an empty value"".""",Normal
"""WP need video calls to be able !""",Suggestion
"""WM6.1 & WM6.2 has that feature but since WM6.5, the feature has just disappeared...""",Normal
"""Please give that back.""",Suggestion
"""see for example http://www.newsgeek.co.il/quite-in-the-train/ or any other Hebrew WP site.""",Normal
"""Windows Phone breaks from iOS and Android by removing the need to open an app to share pictures and statuses by adding a sharing API.""",Normal
"""However, this must be updated by Microsoft.""",Suggestion
"""These services would be in charge of running the API and posting the data and could take the form of an implementable interface such as a ILinkSharer or something similar allowing the windows phone sharing interface to constantly expand and become dynamic, tailored to the users needs while removing the requirement for Microsoft to make the updates (As the Zune attempted to do with it's apps, a bad idea).""",Normal
"""These services would be in charge of running the API and posting the data and could take the form of an implementable interface such as a ILinkSharer or something similar allowing the windows phone sharing interface to constantly expand and___ more""",Normal
"""Word displays documents terribly.""",Normal
"""Tables always require scrolling a cross, there is no way to zoom out, text is displayed far too big.""",Normal
"""It is almost inconvenient using word.""",Normal
"""Also lack of support to display symbols and equations is annoying, as some word docs i need include them.""",Normal
"""Pinch and zoom out and scroll through slides.""",Normal
"""View in normal and flick a cross screen to view slides.""",Normal
"""Like ability to zoom in.""",Normal
"""And please force adobe to update their pdf viewer, its terrible :'( Word displays documents terribly.""",Suggestion
"""And please force adobe to update their pdf viewer, its terrible___ more""",Suggestion
"""HTC surround HD""",Normal
"""____________WP7_______________________________________________________________________________________ _________________________________________________________________________________ _______________________________________________________________________________________ _________________________________________________________________________________________________________ ___________________________________________________________________Tile Label___________________________ ___________________________________________________________________________________________ ______________________________________________________________________________ ______________________________________________________________________________________ ____________________________________________________________________________________________ ________________________________________________________________________________________________ _________________________________________________________OS_______________________________ ______________________________________________________________________________ _____________________________________________________________________ _____________________________________________________________________________ _____________________________________________WP7_______________________________________ ________________________ ________________________metro UI_____________________________________________________ ___________________________________________________""",Normal
"""This .NET property helps to determine what was wrong during the request.""",Normal
"""It's very helpful to give a pertinent feedback to the user.""",Suggestion
"""Right now, the value is always UnknownError.""",Normal
"""NameResolutionFailure, SendFailure: check your internet connection TrustFailure: please add our certificate Timeout: woops, our servers are down, please try again later ProtocolError: something went wrong, please try again later""",Normal
"""Ability to tag friends on Facebook posts & in the Check In section of the people hub""",Normal
"""This would make it very easy to repeatably test the location data in the device, as well as demo apps for customers.""",Normal
"""The NMEA 0183( http://en.wikipedia.org/wiki/NMEA_0183 ) is a serial, ASCI, sentence based protocol which is supported by almost all GPS out there now.""",Normal
"""more and more people telephone over voip but there are many different provider.""",Normal
"""I use WP7 on fido, each time I sent SMS the SMS get the proper time stamp, however when I receive SMS the timestamp is -5:00 hours, can you guys add a feature to fix this issue.""",Normal
"""Wireshark shows that the default MaximumAutomaticRedirections is always 5,which is so small in practical.""",Normal
"""If the server(s) redirect for 6 times,then the request failes.""",Normal
"""Need access to set this property programmatically.""",Normal
"""Current WP7 does not allow the keyboard to be replaced.""",Normal
"""Even though default keyboard is nice, I'd like to see a swipe version.""",Suggestion
"""The keyboard usually lags and decides to disappear while im writing so i spend more time trying to display it back than typing.""",Normal
"""its the keyboard Nokias had and im used to them.""",Normal
"""I dont like typing on this keyboard and its not correcting all the time like right now.""",Normal
"""I love being able to share short text messages quickly by ShareStatusTask.""",Normal
"""I want to be able to do the same thing with pictures - i.e.""",Normal
"""Tutorial about video to flash conversion; Convert MP4 to FLV(http://www.kvisoft.com/tutorials/how-to-convert-mp4-to-flv.html ) Convert AVI to FLV(http://www.kvisoft.com/tutorials/avi-to-flv-conversion.html)""",Normal
"""If an app can not be found with its ideal keyword (becuase over a hundred apps already have used that search term) then new apps cannot be found with their ideal search terms.""",Normal
"""The concept of paging using skip and take very easily resolves this issue.""",Normal
"""It's quite dissapointing that a Bible app cannot be found with the search term bible.""",Normal
"""As app developers we are currently stuck with 2 methods of generating revenues 1) one time app payment 2) Ads.""",Normal
"""This would mean we could make ad free apps that developers are motivated to keep adding features to over time since they are generating ongoing revenues.""",Normal
"""Lets say you have a library A that the developer strongly signed.""",Normal
"""Now let's say you have two other libs, B and C, and both of these depend on A.""",Normal
"""If B and C were to be built with different versions of A, how will he use B and C on our projects?""",Normal
"""In the .NET Full Framework, we would use a .config file to make Assembly Binding Redirection (normally, we would point all versions of A to its most recent version), but this is not possible right now in Windows Phone... :( As far as I can now, this affects the whole Silverlight Framework, not just Windows Phone... We really need Assembly Binding Redirection (or Publisher Policies) is Windows Phone!!""",Normal
"""In the .NET Full Framework, we would use a .config file to make Assembly Binding Redirection (normally, we would point all versions of A to its most recent version), but this is not possible right___ more""",Normal
"""Can't find exit button and manual not help me.""",Normal
"""...instead of low/mid/high""",Normal
"""Having to convert a .wav file to .wma or .mp3 format, for selection in the SaveRingtoneTask, is a very difficult process that involves web services and licensing considerations.""",Normal
"""For my idea (which is a big secret !""",Normal
"""), I need this protocol implementation, I certainly can't deal with any other protocol (weather best or worst).""",Normal
"""What do you think about it ?""",Normal
"""Wouldn't be a good idea ?""",Normal
"""(implementing new things for us is always a good thing in my opinion !)""",Normal
"""(sorry if my English is bad, that's a foreign language for me, I'm French)""",Normal
"""Visual Studio 2010 Express for Windows Phone______js___css___Intellisense_________________________________________________ _________PhoneGap_________________________________________________js___css_______________________________________________________________________________________________________________ PhoneGap_____________________Windows Phone______HTML/Javascript/CSS____________________________________________________________________________________________________________""",Normal
"""Currently, you can submit an app to all countries, or specific countries.""",Normal
"""Xbox Live____________________________________________________________________________________________________________________ ______________________________________(StandardTileData)_____________________________________________________________________________________________________ ___________________________________________________________________________________________________ _________________________________""",Normal
"""__________________WIN7________________________ _____________________________________ _____________________________________________________________""",Normal
"""Even the best-optimized app (Jeff Wilcox' 4th & mayor app comes to mind) is slow to start, compared with the included apps (like calendar or hubs).""",Normal
"""It's AFAIK impossible to create an app that opens as soon as it's tapped.""",Normal
"""My app takes approx two seconds to run, even though it only loads a single image and shows no splash screen... You should work on that - I have run out of options to make it faster.""",Normal
"""BTW: http://channel9.msdn.com/events/BUILD/BUILD2011/APP-827T""",Normal
"""______________________________________________________________________________App Hub_____________________________________________________________________________________________________________________ ___: _______________________________________________________________________________________ http://social.msdn.microsoft.com/Forums/ja-JP/wpmarketplaceja/thread/ccc0be72-9eb9-4853-9aeb-e4bbdaf3aa87 _________WP________________________________________________________________Marketplace________________________________________________Windows Phone___________________________________________________________________________________________________________________ _______________W-8BEN________________________________________________________________________""",Normal
"""wp7updates battery saver""",Normal
"""Allow developers to implement an interface(s) on a user control and ""submit"" that instead of just filling in a tile data structure.""",Suggestion
"""This will make tiles truly ""live"" and open up the live of WP7 to new applications.""",Normal
"""This is also completely secure because the runtime can analyze the class (and it's IL) being submitted.""",Normal
"""The ""{x:Static NumericConstant}"" way of accessing code page constants in XAML page already exists in WPF.""",Normal
"""This approach will provide an elegant way of accessing constants both in code and XAML pages in Silverlight, and for my immediate need in Windows Phone 7.""",Suggestion
"""For instance, public partial class App : Application { public const int ImageHeight= 173; ... } in App.xaml.cs and accessing the constant ImageHeight in a XAML page as: <Image Height=""{x:Static App.ImageHeight}"" ... is a neater way of coding as compared to alternative approaches.""",Normal
"""Please please incorporate this in future release.""",Suggestion
"""ie.""",Normal
"""App Hub_____________________________________________________________________ _____________________________________""",Normal
"""_______________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________ ___________________________________________________________________________________________________________________________________________________________________________________________________________________ ______________________________________________________________________________________________________________________________________________________________________________________________________________________________________""",Normal
"""A lot of programs provide navigation and GPS maps.""",Normal
"""Some of them allows user to store ""Favorites"".""",Normal
"""But they did not integrate each other: If I save POI in one program it will not be shown in other.""",Normal
"""ie9mobile does not do this :(""",Normal
"""Like in the Nokia ad graphics.""",Normal
"""It's a bit dull to have nearly all tiles the same colour.""",Normal
"""Maybe a theme that just picks colours from the standard set and distributes them among the tiles that don't have their own colour.""",Normal
"""I think Grid view of app list can ease access to app.app icons arrange such as photos in album, without name or any other description.""",Normal
"""I guess it can fitt by 4 app icon ib each row.""",Normal
"""I just downloaded a supposedly free app for my iPad and yet again it had limited functionality, filled with ads and required me to purchase an upgrade license.""",Normal
"""I really have no objection to paying for an app if the developer has done an awesome job, but I take offence to the fact there are developers who mislead customers with the promise of something free and only mention the ads and limited functionality etc once you run it.""",Normal
"""So with that, I really do appreciate the fact the Marketplace and developer API's allow for demo mode, and I sincerely hope that the underhanded practices mentioned won't slip through in the future.""",Suggestion
"""So with that, I really do appreciate the fact the Marketplace and developer API's allow for demo mode, and I sincerely hope___ more""",Normal
"""currently when you miss a toast notification, you have no way to check what it was..""",Normal
"""add a search button inside each SMS conversation, to find a specific thing you said.""",Suggestion
"""the current search in Office only works on titles of OneNote docs, but not their content.. which is not very useful!""",Normal
"""This would allow an app (quick view of calendar, twitter, or something else that could be sensitive) to be viewed quickly without having to login.""",Normal
"""Then, it would be up to the app developer to allow that functionality.""",Normal
"""I have a specific app idea that won't work without this.""",Normal
"""Please feel free to contact me directly regarding this.""",Normal
"""Push Notification _____________________________________________________________________î___________________________________________________________________________________________________ Apple (iOS) _______________AppHub ________________________________________________ http://msdn.microsoft.com/en-us/library/ff941099(v=vs.92).aspx""",Normal
"""BatterySaver controls are buried fairly deep in the Settings menu.""",Normal
"""I want to be able to turn it on/off from an app.""",Suggestion
"""I find that I want the batterysaver on most of the time, or my phone barely lasts a day without being plugged in.""",Normal
"""There are several certification requirements from Microsoft that are impossible to test without a physical Windows Phone device.""",Normal
"""The requirements that involve phone calls, text messages, and zune hub music are all impossible to test from within the emulator.""",Normal
"""In trying to develop a custom playlist application, it is apparent that it is impossible to integrate the BackgroudAudioPlayer with the XNA.MediaLibrary.""",Normal
"""This means that applications that wish to use the capabilities of the BackgroundAgent are restricted to using only local audio files that are deployed with teh application, or audio streaming sources.""",Normal
"""There is no way to access the phone's MediaLibray.Songs to have the BAP play these files in teh background.""",Normal
"""This is highly restrictive because we can only use the MediaPlayer for foreground applications.""",Normal
"""Unless of course we go with a predetermined SongCollection such as SongCollection limitedPlaylist = new MediaLibrary.Songs; This stops the ability to create custom playlists.""",Normal
"""There are really a number of ways MS could address this limitation: 1.""",Normal
"""This way we can pass the entire SongCollection object to the MediaPlayer.Play() method, and providing we don't stop the MediaPlayer, the entire playlist will continue to play despite other foreground applications running.""",Normal
"""So long as the user must explicitally accept the use of teh app in the background, then why is it an issue.""",Normal
"""Users understand the additional strain this would potentially put on battery life, but by accepting they agree that it's okay.""",Normal
"""These are only my suggestions, there may be smarter ways to achieve this, but in the end, the current functionallity is pointless.""",Normal
"""1.____________________________________ 2.WiFi__î___________________________î__WiFi________________ 3.__Ç________î___________________________________________________""",Normal
"""________________________________________________________________________________________________________________Condensed_______________________________________________________________ä_______________________________________Pivot__________________________________________________________________________________________________________________________________(Segoe)_________x-height___________________________________________________________________________________________________________________________________________""",Normal
"""I can see two ways of accessing the barcode scan.""",Normal
"""From the search button as it is right now, user scans a bar code, sees the output of the search where he can tap on the icon of the decoded barcode and could be given the choice of an application who can use such information.""",Normal
"""The application would receive the decoded information and also, information about the barcode as the type etc...""",Normal
"""The other way would be to invoke the scanner from my application as for the web search.""",Normal
"""User opens my application, click a button, Visual Search gets opened, users scan a barcode, clicks on the thumbnail result and is redirected to my application with information on the code.""",Normal
"""Is it a good idea ?""",Normal
"""Thank you very much, great phone !""",Normal
""":-) Hello, thank you for this site.""",Normal
"""The application would receive the decoded information and also, information about the barcode as the___ more""",Normal
"""will significal improve advanced users experience.""",Normal
"""http://yves.vg/testcases/ie_mobi/keyup_event.html""",Normal
"""This is currently not really possible.""",Normal
"""I have to redirect the user to a web site which will then open the YouTube app which will then play the video.""",Normal
"""After the video the user has to press back twice to get to my app.""",Normal
"""That's annoying.""",Normal
"""Others are having the same problem: http://stackoverflow.com/questions/4170587/how-to-launch-a-youtube-url-on-windows-phone-7 http://stackoverflow.com/questions/4272293/youtube-on-windows-phone-with-mediaelement""",Normal
"""it so happens that when you type or are playing a game, a slight touch either on the back or search button takes you out of context.""",Normal
"""Being unable to set up our own set of contacts to test with is incredibly frustrating, especially as the test set doesn't even cover all scenarios (none have photos, for example).""",Normal
"""Unable to scroll an online video back and forth.""",Normal
"""we have installed some certificates from sbs exchange-servers.""",Normal
"""some certificates was wrong.""",Normal
"""at the current release there are no possibility to see or delete the certificates, which were installed at the phone.""",Normal
"""we think, that an certificate manager would resolve the problem.""",Normal
"""I have a gel impact case and it makes it difficult to start and stop video recording.""",Normal
"""From time to time, our university also likes to submit applications which are in most of the cases not fully grown products but tech demos or prototypes.""",Normal
"""However, there is no category for publishing apps in such a category and most of the users react unintelligibly and give bad reviews as they expect a fully grown product.""",Normal
"""I really need this and i can't call every day custommer care support to see my balance, to buy net and etc.""",Suggestion
"""When i call those codes, i get answer after 2 minutes and i don't have an option to reply with my choise.""",Normal
""":(""",Normal
"""Now it is not possible to accept tcp connection, ie to build an internal web server or tcp socket server.""",Normal
"""android has it :( ....""",Normal
"""Right now app titles of more than just a dozen characters or so just get clipped in many places in the phone ui: the marketplace app list, the installed apps list, and inside of pinned tiles.""",Normal
"""im stressing out a lot when u typing something and this stpid keabord is dissapearing all the time.""",Normal
"""u guys need to fix that or i will buy nokia 3110 which is way better than this sht!""",Suggestion
"""Display HTML that users can interact with (i.e.""",Suggestion
"""clicking hyperlinks, mailto: links, or dial phone numbers).""",Normal
"""Rss hub synced with a new live service (like google reader) and outlook or ie Sync favorites bookmarks between ie mobile, desktop and a new live service""",Normal
"""The developer portal is for developers.""",Normal
"""There is no point in trying to fancy it up for us.""",Normal
"""I have been trying to encourage many of my friends to try making applications.""",Normal
"""They are fine with the SDK and practically making the application.""",Normal
"""That's easy.""",Normal
"""The issue they (and even I) have is trying to put it on the marketplace.""",Normal
"""The process (particularly for someone under the age of 18) of getting a Dreamspark account (particularly now that you've messed up that website) and an App Hub account is absolutely awful.""",Normal
"""You're alienating your developers with this stuff and to be honest, it's just unacceptable.""",Normal
"""You shouldn't be charging $99 for service like this.""",Suggestion
"""_______________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________Ç________________________________________________________________________________________________________________________""",Normal
"""ProtectedData ______________________________________________________ Triple DES ______________________________________________________________________________________________________ Product ID___________________________________________( Windows7 ______________________________________________________________) ______________________________Microsoft.Smartdevice.Connectivity __________________________________________________________________________________________ ProductID __________________________________________________________________________________________________________________________________ PC ______________________________________________________________________________ ____________ ProtectedData _________________________________________________________ _______________________________________ ProtectedData ______________________________________________________________________ OS ___________________________ ID __________________________________________""",Normal
"""_______________LAN_____________________________________________________________________________________________________________WiFi____________________________________________________________________Push_______________________________________________________ _______________________________________________________________________________________________________________________________________________________________________________________________""",Normal
"""contact information.""",Normal
"""Instead of making a new todo list app, let me extend the native one.""",Suggestion
"""_________________________________________ ________________________________________________________________ ______________________________________________________________________________ ____________________________________________________________________________________________________ _________________________________________________1500____________________________________ 2__________________________________________6000____________________________________ ________________________________________________________________________________________________ __________________Xbox360___WindowsPhone___________________________________________________________________________ _____________________________________________________________________________________________________________ http://forums.create.msdn.com/forums/p/47156/282405.aspx ________________________________________________________________ __________________4___________________________________________________________ ___________________________________________________________________________________________________________________1____________________________________________________________ _______________________________________________________________________________________________________________________ ______2___________________________________________________________________________________________________________________________ ______________________________XBLIG____________________________________________________________________________________________________________""",Normal
"""1. registered javascript witch starts with every page 2. api to add button from this script near address bar 3. api to add menu item into menu example of plugin file: <plugin> <title>Forward button plugin</title> <description>Forward button plugin</description> <button> <icon>base64_encoded_icon</icon> <script><!""",Normal
"""[CDATA[ history.forward(); ]]></script> </button> <menuItems> <menuItem title=""Forward"" position=""0""> <script><!""",Normal
"""[CDATA[ history.forward(); ]]></script> </menuItem> </menuItems> <events> <event name=""onload""> <script><!""",Normal
"""[CDATA[ document.write(""Plugin loaded""); ]]></script> </event> </events> </plugin>""",Normal
"""in addition, the user should be able to take a scree shot within the multitasking area by using a finger gesture to drag the app towarda the bottom of the screen, a screen capture icon should appear and the outer edges of the icon should fill with green and onve the edges are completly green a photograph noise will occur allow with a sudden screen flare to tell the user the screen shot has been taken and saved in the saved images folder the mutitasking area should have every app that you have opened in it.""",Suggestion
"""Windows Phone__________________________________________________________________________________________________________Windows Phone_____________________________________________________________________________________________________________________________________________ ______Live ID_______________________________________________________________________________________________________________________________________________________________""",Normal
"""_______________________________________________________________________________________________________ ________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________ _______________________________________________________________________________""",Normal
"""_______________________________________________________________ WP7_____________________________________________________________________________________ ________________________________________________________________________________________________________________________________ _____________________________________________________________________________________________________________________________________________________________""",Normal
"""_________SkyDrive________________________Lice SDK (API)_______________________________________æ ______OS________________________________________________________ _________OAuth____________________________________________________________________________________ (Live SDK Developer Preview_____________________) SkyDrive_________________________________Live API______________________________________________æ ________________________________________________SDK___________________________________________________ ____________________OS_________________________æ _______________________________________________________________________________________________________æ _______________________________________________________________________________æ _______________________________________""",Normal
"""This could be implemented via WiFi, of course (since Zune does wireless Sync already), or even Bluetooth___ more""",Normal
"""________________________________________________________________________OS___________________________________________________ _________________________________________________________API______________________________________________________________________________________________________________________________________________________________""",Normal
"""quandp fai il copia di una frase,di solito quando si blocca si perde la memorizzazione,invece la proposta sarebbe di farlo memorizzare anche se il telefono viene bloccato.""",Normal
"""I wasted two hours on this code: <TextBlock Style=""PhoneTextLargeStyle"" Text=""{Binding Name}"" /> The emulator ended up with an unhandled error with a cryptic message.""",Normal
"""An native app that permit to open files in .rar and .zip formats.""",Normal
"""magic wand to remember login, getting tired of retyping my emailaddress and password on every login.""",Normal
"""_______________30_______________________________________æ ___________________________________________________ ______æ ___________________________________________________________________________________________________________________________________________________________________________________ _________10_____________________________________________________________________________""",Normal
"""I like the functinality of the SplashScreenImage.jpg file, but it's too limited for what I'm trying to do.""",Normal
"""At a minimum I need to have 2 images that are auto selected based on the phone's current theme.""",Suggestion
"""Sort of annoying to have to press attach three times to send three different pics.""",Normal
"""Checkboxes maybe?""",Suggestion
"""Font weight in Button is not working at all.""",Normal
"""I think of marketplace, voice navigation, maps (possibility to search for closest restaurant etc.""",Normal
"""), zune pass.""",Normal
"""There are probably even more...""",Normal
"""In the beginning of WP7 users had to register a new live-account and set the location to US to get access to the marketplace for example.""",Normal
"""At the moment you can only migrate to a very limited number of countries.""",Normal
"""It'll help.""",Normal
"""Apps need a way to work together.""",Suggestion
"""Today apps ar silos.""",Normal
"""It would be similar to Win8's charms.""",Normal
"""the public contacts or the calendar.""",Normal
"""We need High Performance Page Transition Effects support !!""",Normal
"""As an alternative to giving write-access to calendar (which can be hard to get a go on for security reasons), let us at least open an appointment directly in the calendar app.""",Suggestion
"""Would make it possible to make calendar viewers that can behave as a real calendar alternative.""",Normal
"""Especially if we also can have a ""delete appointment""-chooser (user will need to confirm deletion).""",Suggestion
"""Currently,we can CREATE/UPDATE a ShellTile using a ShellTileData,but can not to get ShellTileData from an existing ShellTile.""",Normal
"""Please release ShellTile.TileData() function in next build.""",Suggestion
"""In addition to the existing profiler tool, a network activity profiler should be given so that we can analyse network activities that are happening, potentially helping in troubleshooting cases wheter network activites are becoming bottleneck for app responsiveness.""",Suggestion
"""or to identify amount of network transfer.""",Normal
"""vorrei collegarmi ad internet da pc con il mio windows phone""",Normal
"""Tango is a nice app BUT it is not handy to allways have it running in the background and to have a separate contact list in the application which is an exact duplicate of the contact list in the people hub.""",Normal
"""Impractical to say the least.""",Normal
"""__________________________________________________""",Normal
"""QRCode should support chinese""",Suggestion
"""First,I want to download dll from webservice,So load assembly from stream""",Normal
"""____________________________GBK____________""",Normal
"""To be able to make a movie (and share it with the rest of the World via youtube) we need an ability to generate MPEG4/WMV stream/file by utilizing hardware codecs (through FileSink).""",Normal
"""Also some way to change (enhance) audio/video captured from mic/camera before it will be encoded and saved into file.""",Normal
"""I think there is much people who havent got credit card, and can't pay for the games.""",Normal
"""Create more free GOOD games, and everyone have fun.""",Suggestion
"""If the SDK could run on OSX I'd be actually able to create apps for WP7 :)""",Suggestion
"""browsing on the market place every day we discover new apps, if you want to buy these ones at a later time or just want to have more time to download the app.""",Normal
"""might be nice to have a nice button: add to favorites.""",Suggestion
"""can then redisplay the app in a special section of the market.""",Normal
"""Many mobile applications are written in java.""",Normal
"""It would be nice if wp7 supports this.""",Suggestion
"""Would be cool to know if app qas opened using voice commands, so if app has its own voice capability it can know to start listening right away.""",Suggestion
"""Not much point opening app by voice now, if you then have to pick up phone to operate app.""",Normal
"""have the possibility to use category of outlook, on wp7 for contact/email/calendar.""",Suggestion
"""using category with filter to see for example all professional contact or all professional rendez-vous...""",Normal
"""ie9 only has two search providers at the moment, with very popular search engines like google missing out.""",Normal
"""kakaotalk is a downloadable software app for mobile devices that allows its users to send and receive messages including photos, videos, and contact information both on one to one basis and in groups, all for free.""",Normal
"""To use the app you only need to enter you phone number without registration or logging in.""",Normal
"""Allow two level off access to low level API.""",Suggestion
"""Current mode is focused on Marketplace apps.""",Normal
"""A development mode with access granted to all API is focused for Business APPs.""",Normal
"""There is a bug in multicast .beginJoinGroup.""",Normal
"""After tombstoning if this method is called in onActivated or any ""load"" then thread is blocked.""",Normal
"""Solution is to call this method in an override of onNavigated method.""",Normal
"""Plz fix this.""",Suggestion
"""There It would be better if we havent have to upgrage software via zune.It is timefull and useless.There should be delta upgrades OTA""",Suggestion
"""the photo is reserve use camare""",Normal
"""Checkboxes to select multiple contacts when sending messages or adding to a group.""",Normal
"""Giving us back the peak hours on mail sync will make the sync way better than on Iphone and on current WP75""",Normal
"""_______________________________________________ ITIN ____________ EIN ________________________________________________________________________________________________________________________________________________ _________W-7 ______ SS-4 _____________________________________________________________________Instructions __________________________________________________________________________________________ ___________________________________________________NG ______________________________ MS ____________________________________________________________________________________________________________________________________________________________________________________ _______________________________________ _______________Web _____________________EIN _______________________________________________ITIN _______________________________________ _________________________________________EIN _____________________ITIN _____________________ ___________________________________________________________ ITIN ______________________________ ITIN _________________________________________________________________________________________________________________________________________________________________________""",Normal
"""Could a Smart dial please be finally applied to the phone app?""",Suggestion
"""It's quite frustrating to have to go into people, click of search and have to find contact, then dial.""",Normal
"""Easy when you dont have lots of contacts, but when you are managing Thousands of contacts, it makes life easy.""",Normal
"""Please implement.""",Suggestion
"""Something like http://livetiles.co.uk/Beta/Default.html but from MS, perhaps a part of http://www.windowsphone.com/marketplace ?""",Normal
"""Disclaimer: the above link is my own site.""",Normal
"""___________ __________zune____________ ________________________ ____________ ________________________ ______________Ç______ ____________ __________________________ __________________________________ __________________________________ ___________________________________ ___________________________________________________ ______________________________ ____________________________________ _______î__________ ______________________________________________ ____________ ____________ _________""",Normal
"""Forwarding an existing message thats what i miss a lot.""",Normal
"""It would be very helpfull to have an abbility to copy a part of text out of a message.""",Suggestion
"""Sometimes i have to share parts of messages with others.""",Normal
"""shoudn't be tough to implement but would be an beneficial for an user.""",Normal
"""THX.""",Normal
"""If I upload an mp4 video recorded with filelink class, I cannot see them in the phone album, other video works..""",Normal
"""Being able to call a group of friends directly and start a conference without doing it manualy, one contact after another, using the new group feature in mango""",Normal
"""Hardware accellerated mp4 encoder library, to be able for us to develop professional video conf., broadcaster, streamer, video editing apps ( as ipad2...)""",Normal
"""______________________________________________________________________________________î__________________________________________________""",Normal
"""Allow user to send Video, Audio and more pictures in an MMS now only one pic is supported""",Suggestion
"""full acess to xbox live on companion to rent movies interact with friends etc....""",Normal
"""Uf someone i know sends a mass sms or mms message and i am one of the recipients 1) It doesnt fall into that contact's conversation, it is separate, and i can see all the recipients.""",Normal
"""I dont wanna see all of them and it should fall in that contacts conversation.""",Normal
"""2) If i reply, then the reply goes to all the recipients.""",Normal
"""Not good.""",Normal
"""i dont know these people, and they dont know me.""",Normal
"""they dont want to see my reply, nor do i want them to.""",Normal
"""And the same problems apply if i am sending a mass message.""",Normal
"""Give a UI to manage Manifest file changes, similar to how project properties of changed.""",Normal
"""Hey Microsoft, talk to Resco, SPB, SBSH and those good companies were making great apps for Windows Mobile.""",Normal
"""They know to make it !""",Normal
"""NinJamp for platform Windows Phone""",Normal
"""The event arguments from the AddressChooserTask only returns the contact address as a string.""",Normal
"""So if we need a specific part of the address we'd have to do some fairly tricky parsing.""",Normal
"""It would be nice if we had finer access so we could specifically get, say, the postcode.""",Suggestion
"""When entering address details for a contact the address details are split into different fields anyway so one would expect to be able to access them individually from the result an AddressChooserTask as well.""",Normal
"""_____________________________________________________________________________________________________________________________________________________________________ _________________________________________________________________________________________________________________ ----- ___ChevronWP7______6______coming soon________________________________________________""",Normal
"""that's all yall need is more hardcore apps.""",Normal
"""A Mobile Device Management Solution ... for disable and manage of apps and functions on Device like all other plattforms on Market.""",Normal
"""For example, I search for ""Star Wars"" The IMDb app is suggested.""",Normal
"""I click on IMDb and it opens.""",Normal
"""Now I must search again for ""Star Wars"" in IMDb.""",Normal
"""IMDb should open to the ""Star Wars"" page directly from bing's search results.""",Suggestion
"""Currently, serialization and deserialization of the CookieContainer doesn't work.""",Normal
"""The documentation says to use the CookieContainer if one needs to save off HttpOnly cookies.""",Normal
"""It seems that saving the CookieContainer isn't possible.""",Normal
"""""If the server sends HTTPOnly cookies, you should create a System.Net.CookieContainer on the request to hold the cookies, although you will not see or be able to access the cookies that are stored in the container.""""",Normal
"""Microphone sampling frequency is fixed.""",Normal
"""So Microphone.SampleRate property just returns this fixed value.""",Normal
"""For example the HTC Mozart microphone sample frequency is fixed as 16000 Hz.""",Normal
"""It isn't useful for several intersting application.""",Normal
"""If I dont like someone elses idea allow my 1-3 votes to takes votes OFF their vote count on a 1:1 vote basis.""",Suggestion
